DJI_0105.JPG,1391,789,1642,944,Tree
DJI_0105.JPG,2080,769,2228,939,Tree
DJI_0105.JPG,1863,376,2005,526,Tree
DJI_0105.JPG,1662,47,1854,242,Tree
DJI_0105.JPG,1356,304,1548,457,Tree
DJI_0105.JPG,1092,771,1245,910,Tree
DJI_0105.JPG,707,705,863,847,Tree
DJI_0105.JPG,170,47,396,203,Tree
DJI_0105.JPG,401,1030,663,1150,Tree
DJI_0105.JPG,1451,1222,1621,1342,Tree
DJI_0105.JPG,1626,1236,1813,1361,Tree
DJI_0105.JPG,1824,1025,1958,1170,Tree
DJI_0105.JPG,2300,1047,2411,1167,Tree
DJI_0105.JPG,3116,457,3227,599,Tree
DJI_0105.JPG,3144,618,3244,752,Tree
DJI_0105.JPG,3272,72,3381,295,Tree
DJI_0105.JPG,2815,170,2935,329,Tree
DJI_0105.JPG,2682,226,2760,323,Tree
DJI_0105.JPG,2598,270,2693,390,Tree
DJI_0105.JPG,1662,576,1865,777,Tree
DJI_0105.JPG,1267,936,1484,1078,Tree
DJI_0105.JPG,1721,1390,1869,1487,Tree
DJI_0105.JPG,2779,1930,2915,2064,Tree
DJI_0105.JPG,2423,2047,2568,2164,Tree
DJI_0105.JPG,2757,2155,2885,2283,Tree
DJI_0105.JPG,1448,1921,1579,1993,Tree
DJI_0105.JPG,448,92,637,248,Tree
DJI_0105.JPG,666,178,805,314,Tree
DJI_0105.JPG,913,114,1069,237,Tree
DJI_0105.JPG,1298,84,1440,251,Tree
DJI_0105.JPG,1454,167,1593,295,Tree
DJI_0105.JPG,1582,309,1724,473,Tree
DJI_0105.JPG,2292,746,2415,894,Tree
DJI_0105.JPG,1757,819,1888,961,Tree
DJI_0105.JPG,1298,1423,1462,1529,Tree
DJI_0105.JPG,1593,1501,1707,1615,Tree
DJI_0105.JPG,359,705,546,833,Tree
DJI_0105.JPG,139,290,340,415,Tree
DJI_0105.JPG,2464,1106,2575,1206,Tree
DJI_0105.JPG,2679,1259,2815,1354,Tree
DJI_0105.JPG,2445,1214,2554,1317,Tree
DJI_0105.JPG,2453,813,2573,938,Tree
